,data,data,loo_ptest[DP],loo_ptest[DP],loo_ptest[DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],subgraph_metrics[DP],subgraph_metrics[DP],subgraph_metrics[DP]
C1866234,Protruding lower lip,,53.0,0.0,1.0,0.03666666666666667,0.016666666666666666,0.7853355964781746,0.019735427502851143,0.05333333333333333,0.03666666666666667,0.7805668712797621,0.021146080195413912,0.0766666666667,0.0166666666667,0.745104709201,0.0045066460159,0.0,0.0,0.7839057849702381,0.001591592858275347,0.0,0.0,0.6117446366567459,0.0010156713585143394,0.05333333333333333,0.016666666666666666,0.5665150669642858,0.009839054477848195,0.05333333333333333,0.0,0.651134052579365,0.001670554109253632,0.9845949535192564,0.6476838464591483,0.02104499274310595
C1866241,Broad feet,,19.0,0.0,1.0,0.35,0.1,0.8434603955799054,0.10661702103128604,0.4,0.15,0.8804485096109202,0.025567120750639126,0.15,0.1,0.778330160646,0.068673773025,0.0,0.0,0.7788559754851889,0.0008747094558834883,0.0,0.0,0.5452990064072802,0.0002516035248355393,0.05,0.0,0.5433234283591791,0.002136394413984393,0.05,0.05,0.5921766180703872,0.002856059868801618,0.9878950907868193,0.929194270601482,0.05263157894736842
C1866730,Rhizomelia,,26.0,0.0,1.0,0.03333333333333333,0.03333333333333333,0.7480446797640611,0.012213321668840958,0.03333333333333333,0.03333333333333333,0.7270292446549935,0.011778790755053498,0.0333333333333,0.0,0.6767498026100001,0.00157003109217,0.08333333333333333,0.0,0.7299413249113679,0.002020708119819227,0.03333333333333333,0.0,0.5658952982521326,0.0013226965593348206,0.03333333333333333,0.0,0.5263821157091326,0.0006216574647606321,0.08333333333333333,0.0,0.5841283111173038,0.0019172439471235327,0.979420018709074,0.95098698282711,0.033846153846153845
C1866862,Highly variable severity,,153.0,0.0,0.0,0.032499999999999994,0.00625,0.8150045260231733,0.005367685003455967,0.05125,0.01916666666666666,0.85238620701738,0.008735765410826275,0.013333333333299998,0.0,0.737236020915,0.0026407211667899997,0.038749999999999986,0.0125,0.7803307598268237,0.010813365003271269,0.006666666666666665,0.006666666666666665,0.6665238098019062,0.002409499035971454,0.00625,0.0,0.5025753169189559,0.0009384732537042748,0.012916666666666665,0.00625,0.6635596539587616,0.0025135285996871807,0.9653858713399368,0.5230771328452025,0.013673890608875128
C1866934,Decreased to absent deep tendon reflexes,,43.0,0.0,0.0,0.36,0.215,0.8475705354652785,0.09905215964175082,0.28500000000000003,0.14,0.8852050990052988,0.04728802816548895,0.29,0.24,0.8122500464810001,0.14247992155300002,0.245,0.16999999999999998,0.8419738309937715,0.08969390702469045,0.195,0.1,0.7038501673328995,0.011888007314425988,0.15,0.125,0.5689946081621271,0.12549245864699105,0.075,0.05,0.7577184623965791,0.02048893136226835,0.9455292908530318,0.9013487475915222,0.058693244739756366
C1867103,Limited elbow extension,,20.0,0.0,0.0,0.35,0.25,0.7657449969819381,0.06365598598775962,0.45,0.25,0.8063379300738264,0.0707460713490505,0.25,0.25,0.812759437248,0.0406791049685,0.15,0.15,0.8335794214607419,0.036999108603873836,0.2,0.0,0.7269489715373543,0.004992539037470661,0.05,0.05,0.5432302549101546,0.050312927137503086,0.1,0.0,0.7679667548869388,0.0032232444426838385,0.9822799763733018,0.8744369462273335,0.07894736842105263
C1867131,Broad hallux,,27.0,0.01,1.0,0.26666666666666666,0.26666666666666666,0.7922789905558135,0.037562215497882516,0.26666666666666666,0.13333333333333333,0.8211658151416629,0.02255532555160757,0.2,0.166666666667,0.732877767456,0.0245181872563,0.18333333333333326,0.1,0.7719836662021985,0.014097119424170853,0.03333333333333333,0.0,0.6855147855705217,0.0015189228804786564,0.08333333333333333,0.03333333333333333,0.5351792073076327,0.003178280534962802,0.03333333333333333,0.0,0.6546431336120142,0.0010678272182313283,0.9830446000737192,0.8167634785161575,0.06552706552706553
C1867446,Bulging forehead,,67.0,0.04,1.0,0.05952380952380953,0.014285714285714284,0.7991099957898469,0.009883640868187452,0.10476190476190476,0.05952380952380953,0.8534934299452679,0.01997627354484361,0.0142857142857,0.0142857142857,0.7210041215180001,0.0028076274244,0.0,0.0,0.7417690398635022,0.0013014534524589687,0.0,0.0,0.5866420705089854,0.0008059762946457929,0.014285714285714284,0.014285714285714284,0.5002506149039421,0.0009563741287435467,0.016666666666666666,0.016666666666666666,0.6734693877551021,0.0028881165996612105,0.9779573842762674,0.780869496052867,0.0203527815468114
C1867873,Failure to thrive in infancy,,31.0,0.0,1.0,0.1,0.03333333333333333,0.8203068382421259,0.03765144366234998,0.19166666666666665,0.06666666666666668,0.8281152249992256,0.04298905721107092,0.133333333333,0.0,0.765413918053,0.00446910169448,0.03333333333333333,0.0,0.8084510204713679,0.0024143641384666513,0.0,0.0,0.7009895010684754,0.0011588077479695595,0.06666666666666668,0.0,0.5599631453436155,0.002194148374227013,0.05833333333333333,0.025,0.6469412957973304,0.003186599102829346,0.9732528041415012,0.8697337686955033,0.06666666666666668
C1867955,Increased incidence of hepatocellular carcinoma,,26.0,0.0,1.0,0.15,0.03333333333333333,0.7146888981778211,0.014896507643138069,0.1833333333333333,0.13333333333333333,0.6419457216726271,0.05101225953332298,0.2,0.133333333333,0.7747565525679999,0.0136039275352,0.11666666666666665,0.03333333333333333,0.7657455142198071,0.00440229173636704,0.0,0.0,0.614034415493939,0.0007562787304865124,0.0,0.0,0.5094708404935521,0.00022720831331589882,0.03333333333333333,0.0,0.7438561454027526,0.00175336569727355,0.9834896810506568,0.8331542181622783,0.06769230769230769
C1868085,Craniofacial hyperostosis,,10.0,0.23,0.0,0.0,0.0,0.7138093470088643,0.001141415950857265,0.0,0.0,0.5977142989743351,0.00035732384884416737,0.0,0.0,0.671898640182,0.0006022699413359999,0.3,0.1,0.7742980461317119,0.03836122882524747,0.2,0.1,0.7859121919524761,0.008387717667339563,0.0,0.0,0.5427275258736715,0.0005004828137054378,0.1,0.0,0.6181092495475007,0.0014522084791569025,0.9829683698296836,0.9470838794233291,0.15555555555555556
C1868571,"Thick, flared eyebrows",,41.0,0.01,0.0,0.175,0.075,0.7974572411228853,0.03526949017871945,0.215,0.095,0.8721356200037181,0.03634223621022392,0.15,0.1,0.761627393568,0.0282267821012,0.06999999999999999,0.0,0.7633730712028257,0.0032099244821693577,0.0,0.0,0.7101422197434468,0.0012989186399593685,0.095,0.02,0.565770240751069,0.0027808936180369263,0.0,0.0,0.674380693437442,0.0007985913992902462,0.979867549668874,0.7307235894103353,0.04634146341463415
C1868577,Patella aplasia-hypoplasia,,12.0,0.0,0.0,0.35,0.25,0.7290450220468786,0.024271722978858358,0.35,0.1,0.7182559758644697,0.012359064065153106,0.45,0.3,0.684306103504,0.0753133842216,0.35,0.0,0.7642886980737991,0.005319037738970258,0.0,0.0,0.7114411696449292,0.002511349915130779,0.05,0.0,0.5683754931538639,0.0015193984291289471,0.2,0.15,0.7460663727082849,0.01452119554674706,0.9818511796733213,0.8667184146842609,0.15151515151515152
C1876165,Copper-Overload Cirrhosis,,11.0,0.05,1.0,0.15,0.0,0.928088740369442,0.006718509624476034,0.1,0.1,0.8437111296760419,0.007574641412271496,0.1,0.0,0.898259537733,0.00257303313433,0.1,0.1,0.8999048547294161,0.021772393646680026,0.0,0.0,0.6740462266778057,0.0010841594751421282,0.1,0.0,0.5433444722918408,0.0012228803305843975,0.0,0.0,0.7286340852130326,0.0007072361869215747,0.9830866807610994,0.9219542619542621,0.21818181818181814
C1879312,Agyria,,15.0,0.0,0.0,0.55,0.15,0.9200584903908644,0.1194845271946212,0.6,0.15,0.9436821093677464,0.0280972657984876,0.55,0.4,0.8950422430600001,0.12031179589199999,0.25,0.1,0.9014506545353264,0.024997490145406403,0.0,0.0,0.8247423637545259,0.002393022166148897,0.1,0.1,0.5934894624454554,0.013139093385712829,0.1,0.1,0.7855584439699193,0.10073206138104733,0.9817351598173516,0.7888162261564075,0.17142857142857146
C1955869,Malformations of Cortical Development,,12.0,0.0,1.0,0.0,0.0,0.6671385472267348,0.0008923827121632797,0.0,0.0,0.39926433047110704,0.0006093420637369519,0.0,0.0,0.8507263866329999,0.00162254431961,0.1,0.0,0.8392828962636342,0.003501338313358727,0.0,0.0,0.6815061499187747,0.001254751724624363,0.05,0.0,0.5681480621954049,0.0018428597683445348,0.1,0.0,0.7581086098862845,0.002594434144027747,0.9888579387186628,0.9281926844612204,0.09090909090909093
C1956257,Pulmonary Stenosis,,44.0,0.0,1.0,0.11,0.09,0.8175363733556453,0.05690131390319364,0.135,0.065,0.8604164923534607,0.05149300615657961,0.135,0.115,0.776164528425,0.07823917465789999,0.065,0.025,0.7590568493469065,0.003840857417241347,0.025,0.0,0.629496932087575,0.0014517046573257989,0.135,0.135,0.5614003160879467,0.03249484635356946,0.075,0.0,0.7350316087946823,0.00224236862828817,0.9698981850376271,0.854302085928476,0.035940803382663845
C1956346,Coronary Artery Disease,,73.0,0.0,0.0,0.08214285714285714,0.06964285714285715,0.7617958630342846,0.011457192238638749,0.10892857142857143,0.05357142857142857,0.6848037659254727,0.013269630425959687,0.0696428571429,0.0410714285714,0.75738448214,0.00664202376305,0.09464285714285714,0.026785714285714284,0.7577013292283958,0.006224776926284942,0.0,0.0,0.6805692192861132,0.001546850815273442,0.042857142857142864,0.014285714285714284,0.5147033007952762,0.0035256657461605243,0.06607142857142857,0.0375,0.7275578004894008,0.00572799431186664,0.965452653485952,0.7276768624739136,0.031582952815829526
C1960469,Left ventricular noncompaction,,14.0,0.0,1.0,0.3,0.1,0.8855196583577032,0.055662857549048234,0.3,0.2,0.653882931810797,0.016246758186377948,0.3,0.0,0.905718794968,0.00894853948091,0.05,0.05,0.8928538272292623,0.00733943132604101,0.05,0.0,0.5844636308777794,0.0016786771683029325,0.05,0.05,0.5183493478159961,0.0030015165889443005,0.15,0.05,0.7959987002738709,0.015889305191032592,0.984478935698448,0.9631784490316412,0.07692307692307693
C1961099,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,,16.0,0.0,0.0,0.0,0.0,0.8443131702335082,0.002157011218568542,0.1,0.0,0.4991481361125296,0.002049951106409569,0.05,0.0,0.8652383826189999,0.00298541766464,0.15,0.1,0.8772341116939788,0.009189583391921542,0.0,0.0,0.7715345155749501,0.001720105777853193,0.2,0.1,0.6192841557959241,0.00818793285010347,0.05,0.05,0.8173877721554245,0.006143223337858249,0.9797160243407708,0.700011073788343,0.16666666666666666
C1961102,Precursor Cell Lymphoblastic Leukemia Lymphoma,,43.0,0.0,0.0,0.095,0.025,0.8641694942827925,0.008255167380493353,0.12,0.05,0.8147667797713115,0.00781811426615228,0.14,0.075,0.8370235660500001,0.0152563345343,0.095,0.045,0.8306851352607605,0.00723021982333474,0.0,0.0,0.7221819512875338,0.00120756463979135,0.075,0.05,0.5434321836943387,0.006225460509970417,0.05,0.0,0.7681000743701776,0.002160960221234986,0.9714975845410628,0.7387674199175926,0.06533776301218161
C1969372,Tubulointerstitial fibrosis,,11.0,0.05,1.0,0.1,0.1,0.7271523716699156,0.010531279538355916,0.1,0.1,0.7578309198923234,0.02608118934423137,0.0,0.0,0.720495683654,0.00141453420881,0.1,0.0,0.7184048083170891,0.003858007459522072,0.2,0.1,0.5952566601689409,0.006924121666214579,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.0,0.0,0.6789659333518983,0.0004035561363371756,0.955719557195572,0.9903819730695246,0.10909090909090907
C1969913,"Hyperkeratosis, generalized",,14.0,0.0,0.0,0.7,0.35,0.939637005059648,0.0849715003338127,0.8,0.35,0.9625864549969828,0.1028539532750626,0.7,0.6,0.943023255814,0.105159227105,0.5,0.15,0.9336489811075523,0.04433038514722865,0.3,0.1,0.8626862553961845,0.01162551684736575,0.1,0.1,0.6678480248804718,0.034786392277362486,0.15,0.0,0.7657266861625587,0.0037427791296999243,0.9752650176678446,0.9251896416426891,0.15384615384615385
C1970705,Fragile hair,,25.0,0.0,1.0,0.21666666666666665,0.06666666666666668,0.7653585361322682,0.011895609200598928,0.2833333333333333,0.05,0.8161519289120068,0.012842858983721908,0.3,0.1,0.697234348876,0.0297280211595,0.03333333333333333,0.0,0.7573410118273577,0.001908599297339129,0.0,0.0,0.6489925846801661,0.0017073692779142665,0.0,0.0,0.4930336243730261,0.00011609224231208579,0.03333333333333333,0.0,0.7367754969347947,0.0010543913495567514,0.9744463373083476,0.9287193609322014,0.05
C2051831,Pectus excavatum,,100.0,0.0,0.0,0.12999999999999998,0.04,0.8381087756909167,0.01130520842420442,0.19,0.07,0.8852299948734679,0.01832723892608917,0.07,0.05,0.772792561868,0.0074448791283500005,0.05,0.02,0.7840569511115254,0.0045629141426572276,0.0,0.0,0.6612599617840331,0.0012278540369009296,0.08,0.030000000000000006,0.5483180314116606,0.003864583827836297,0.030000000000000006,0.02,0.6836901710397539,0.003899097501321235,0.968223855821674,0.5571924261912596,0.027070707070707068
C2053437,Full lower lip,,64.0,0.0,0.0,0.11190476190476192,0.030952380952380957,0.8351651035885437,0.006531690490889965,0.09523809523809523,0.030952380952380957,0.8158192700613489,0.008917142058872484,0.114285714286,0.0166666666667,0.8053619340070001,0.00698931758009,0.047619047619047616,0.0,0.8005184966090843,0.003367371313485299,0.0,0.0,0.7104407193482706,0.0013425013572041726,0.03333333333333333,0.016666666666666666,0.5251911475053894,0.0062477899852212745,0.030952380952380957,0.016666666666666666,0.62679765061936,0.0024325841113694764,0.972822966507177,0.6316399238239199,0.03521825396825397
C2112129,Postaxial foot polydactyly,,11.0,0.1,0.0,0.1,0.1,0.7779982363315697,0.01788823079618921,0.35,0.1,0.8245660447414833,0.02946356376435087,0.15,0.1,0.758614127912,0.008527300293229999,0.2,0.2,0.8550589436554349,0.01836705657046164,0.05,0.05,0.7355506822612086,0.0040226649677209975,0.0,0.0,0.5428385779262973,0.0005618736598748769,0.05,0.0,0.8316067947646895,0.002766692721492475,0.9891304347826086,0.9710354815351194,0.07272727272727272
C2132198,Abnormal blistering of the skin,,56.0,0.0,0.0,0.2466666666666667,0.15666666666666665,0.8515955071857123,0.05078393150700662,0.2866666666666666,0.19666666666666666,0.9027585538657116,0.0559130417080955,0.156666666667,0.156666666667,0.777339348557,0.08901565174,0.06999999999999999,0.03666666666666667,0.8184861169247941,0.01271853963974252,0.03666666666666667,0.02,0.7169352588251708,0.002962860304504487,0.1,0.1,0.5603026215834921,0.02419033389661896,0.05333333333333333,0.02,0.7696604809078648,0.0047097958667199095,0.9642172523961662,0.8294860994102781,0.03636363636363636
C2219717,menstrual periods stopped for over 6 months,,13.0,0.16,1.0,0.1,0.0,0.7825589491273672,0.003352054691027693,0.2,0.1,0.8440679539546974,0.0061679284365208425,0.0,0.0,0.702084106944,0.0005058679573319999,0.1,0.0,0.7993292796138136,0.0030380985169941557,0.0,0.0,0.5606154845896769,0.0006580060406944807,0.0,0.0,0.4930375046416636,6.0337533191168777e-05,0.0,0.0,0.6772233568510955,0.0008754270100343341,0.9860724233983288,0.9809236947791165,0.0641025641025641
C2220104,Blister of skin,,56.0,0.0,0.0,0.2466666666666667,0.15666666666666665,0.8515955071857123,0.05078393150700662,0.2866666666666666,0.19666666666666666,0.9027585538657116,0.0559130417080955,0.156666666667,0.156666666667,0.777339348557,0.08901565174,0.06999999999999999,0.03666666666666667,0.8184861169247941,0.01271853963974252,0.03666666666666667,0.02,0.7169352588251708,0.002962860304504487,0.1,0.1,0.5603026215834921,0.02419033389661896,0.10666666666666666,0.03666666666666667,0.7128589367936377,0.0048712330457644296,0.9642172523961662,0.8294860994102781,0.03636363636363636
C2227134,mandibular excess (physical finding),,78.0,0.03,0.0,0.12857142857142856,0.05178571428571428,0.8383307948627563,0.011998519935020772,0.12857142857142856,0.07678571428571428,0.8857348207219011,0.02442788707438357,0.0642857142857,0.0,0.7614730002060001,0.0034265556158800006,0.05357142857142857,0.04107142857142857,0.7891709842836525,0.005352954463607408,0.0125,0.0,0.6835983901219131,0.0011825116798419313,0.0125,0.0,0.5118732250104753,0.0011833946469365305,0.026785714285714284,0.0125,0.6554618131996036,0.002098531618906666,0.9764816556914392,0.600157976465097,0.024975024975024976
C2229182,"Psychomotor retardation, mild",,14.0,0.0,1.0,0.2,0.15,0.7078842315369261,0.03010223368363515,0.25,0.1,0.7217866592396602,0.01006147782746338,0.35,0.1,0.6822076776680001,0.0103719192399,0.2,0.15,0.7084087638676136,0.022571222988764742,0.2,0.05,0.6603513902427702,0.005399019954793324,0.15,0.1,0.6439469897414474,0.009337354242560564,0.0,0.0,0.6485006730724597,0.0006197852756487987,0.9774223894637818,0.940300505304019,0.13186813186813187
C2239176,Liver carcinoma,,240.0,0.0,0.0,0.0875,0.03333333333333333,0.8459973260777783,0.016589695938723024,0.1,0.03333333333333334,0.7578034354427609,0.01778755591699474,0.09166666666670001,0.04583333333330001,0.8130995801469999,0.0204655157762,0.05833333333333333,0.008333333333333333,0.833284956451033,0.009529291531802571,0.0,0.0,0.7518145728761083,0.002817578620942653,0.075,0.029166666666666667,0.5662448593454363,0.011981942995901823,0.025,0.0041666666666666675,0.7539074838548264,0.005006787612512265,0.9319510898458266,0.519680008468585,0.026778242677824263
C2242472,Infection of bone,,17.0,0.0,0.0,0.35,0.15,0.8138602599814299,0.038463578467681635,0.25,0.15,0.7839972144846797,0.0439365974158492,0.35,0.1,0.7993987929430001,0.0419510931293,0.25,0.15,0.8075557103064067,0.028502019171245164,0.0,0.0,0.7794370937790158,0.001957479521371398,0.1,0.0,0.5435376044568244,0.0026134917133197265,0.1,0.05,0.7111931290622098,0.008046758925168263,0.986914600550964,0.8862317717748739,0.13970588235294118
C2265792,Skeletal muscle hypertrophy,,16.0,0.65,1.0,0.1,0.0,0.6070760410380205,0.001748400654134873,0.1,0.1,0.7054860498584096,0.01212339752616254,0.0,0.0,0.532701592312,0.000516647675301,0.0,0.0,0.6794113550902929,0.0008729830581506089,0.0,0.0,0.6000150875075437,0.0004086685391224185,0.0,0.0,0.49303653497980604,7.427092644376604e-05,0.05,0.0,0.5781695371616917,0.0014942412565244062,0.986147186147186,0.9423304637245176,0.06666666666666668
C2266639,Absence of eyebrows,,31.0,0.0,0.0,0.2,0.06666666666666668,0.8670807008578774,0.014178610835156716,0.2333333333333333,0.13333333333333333,0.8907416225339899,0.022660129545892967,0.06666666666669999,0.0333333333333,0.82366905138,0.004692434659319999,0.12499999999999994,0.1,0.8534799002756357,0.018805630559747776,0.1,0.0,0.7526553160519062,0.004373472664820336,0.03333333333333333,0.03333333333333333,0.5099306265291585,0.016806012731104058,0.0,0.0,0.7236930533618261,0.0008671797209792468,0.9769673704414588,0.7383726048299539,0.05161290322580645
C2267233,Neonatal Hypotonia,,64.0,0.0,1.0,0.1738095238095238,0.06428571428571428,0.8213423307256182,0.04102760467352496,0.17142857142857146,0.09761904761904762,0.8668609159571332,0.05099694838376835,0.157142857143,0.09285714285710002,0.758097930002,0.0485347630093,0.17619047619047618,0.09523809523809523,0.8071630187458597,0.03318181567409401,0.1261904761904762,0.06428571428571428,0.6773905346812805,0.007955648972734604,0.06428571428571428,0.016666666666666666,0.5254776195128867,0.01793851337908171,0.014285714285714284,0.0,0.677419558527361,0.001209063206504617,0.9723661485319516,0.8159426664251895,0.01984126984126984
